R_SEQ_NO,CD_AREA,NO_EQUP_SE,SD_NM,SGG_NM,CD_EQUP,GB_ACMD,EQUP_NM,RDNMADR_CD,BDONG_CD,HDONG_CD,LOC_SFPR_A,SECT_EQUP,QTY_CPTY,MNGPS_NM,MNGPS_TELN,XCORD,YCORD,XX,YY,CD_GUBUN,geometry,경도,위도
9889.0,1150000000,386,서울특별시,강서구,14.0,"공공시설(국·공립도서관, 공립병원, 시·도민회관, 구민회관 주민체육시설, 노인병원, 어린이도서관 등)",등촌7복지관,1150010200107070000025093,1150010200.0,1150053500,"서울특별시 강서구 공항대로43길 104(등촌동, 등촌주공7,8단지아파트)",138,53,김영권,010-3336-8537,126.85177,37.56086,186903.59825,551268.80447,안전,POINT (126.84863251246385 37.559589414993894),126.84863251246385,37.559589414993894
9890.0,1150000000,387,서울특별시,강서구,14.0,"공공시설(국·공립도서관, 공립병원, 시·도민회관, 구민회관 주민체육시설, 노인병원, 어린이도서관 등)",등촌9종합사회복지관(푸른),1150010200107040000024997,1150010200.0,1150053500,"서울특별시 강서구 화곡로63가길 92(등촌동, 등촌9단지주공아파트)",138,53,이경희,010-5057-6782,126.84966,37.56159,186717.41838,551350.81774,안전,POINT (126.84771622033168 37.56122031754225),126.84771622033168,37.56122031754225
9896.0,1147000000,389,서울특별시,양천구,3.0,경로당,지양경로당,1147010300103310104000001,1147010300.0,1147061100,서울특별시 양천구 지양로17길 15(신월동),146,56,,,126.82822,37.52266,184814.73526,547032.42883,안전,POINT (126.82609154379485 37.52201829441322),126.82609154379485,37.52201829441322
9888.0,1150000000,385,서울특별시,강서구,14.0,"공공시설(국·공립도서관, 공립병원, 시·도민회관, 구민회관 주민체육시설, 노인병원, 어린이도서관 등)",등촌1복지관,1150010200106870000024999,1150010200.0,1150053500,"서울특별시 강서구 강서로68길 36(등촌동, 등촌주공1,2단지아파트)",209,80,강형태,010-8952-0773,126.84251,37.56499,186086.25263,551728.59339,안전,POINT (126.84020518976327 37.56339129618983),126.84020518976327,37.56339129618983
9899.0,1147000000,345,서울특별시,양천구,4.0,관공서,신월6동주민센터,1147010300105590003000001,1147010300.0,1147061000,서울특별시 양천구 남부순환로 609(신월동),181,210,,,126.84095,37.51455,185938.76005,546130.69951,안전,POINT (126.84303123997616 37.51735533411274),126.84303123997616,37.51735533411274
9900.0,1147000000,344,서울특별시,양천구,4.0,관공서,신월5동주민센터,1147010300100520002000001,1147010300.0,1147060000,서울특별시 양천구 화곡로4길 10(신월동),150,58,,,126.82719,37.53858,184726.65517,548799.95608,안전,POINT (126.82505842446648 37.5379422409713),126.82505842446648,37.5379422409713
9898.0,1147000000,363,서울특별시,양천구,4.0,관공서,신월4동주민센터,1147010300104250002021562,1147010300.0,1147059000,서울특별시 양천구 오목로5길 34(신월동),232,89,,,126.84008,37.52471,185863.49304,547258.55677,안전,POINT (126.83795090502423 37.52407238267304),126.83795090502423,37.52407238267304
9901.0,1147000000,343,서울특별시,양천구,4.0,관공서,신월보건지소,1147010300101310004014985,1147010300.0,1147056000,서울특별시 양천구 남부순환로 407(신월동),160,62,,,126.83207,37.5323,185156.84372,548102.6037,안전,POINT (126.82971222486309 37.530703659258776),126.82971222486309,37.530703659258776
9902.0,1147000000,361,서울특별시,양천구,4.0,관공서,신월2동주민센터,1147010300104830011013304,1147010300.0,1147057000,서울특별시 양천구 중앙로53길 47(신월동),173,67,,,126.84463,37.52503,186266.27895,547293.62984,안전,POINT (126.84250683270149 37.524394444952684),126.84250683270149,37.524394444952684
9909.0,1150000000,422,서울특별시,강서구,1.0,학교,염경중학교,1150010100100790000028255,1150010100.0,1150051000,서울특별시 강서구 양천로69길 35(염창동),690,265,오대균,010-9098-1919,126.87068,37.5545,188573.48818,550560.36488,안전,POINT (126.86855658113956 37.55385906212278),126.86855658113956,37.55385906212278
9903.0,1147000000,360,서울특별시,양천구,4.0,관공서,신월1동주민센터,1147010300101350018015759,1147010300.0,1147056000,서울특별시 양천구 곰달래로1길 38(신월동),156,60,,,126.83153,37.53279,185109.12664,548156.33848,안전,POINT (126.82939898060248 37.532149498510414),126.82939898060248,37.532149498510414
9906.0,1147000000,332,서울특별시,양천구,7.0,기타시설,한빛종합사회복지관,1147010300105400001011015,1147010300.0,1147059000,서울특별시 양천구 신월로11길 16(신월동),293,112,,02-2620-3331,126.84024,37.51906,185876.34069,546631.93399,안전,POINT (126.8381083101164 37.51842664710064),126.8381083101164,37.51842664710064
9905.0,1147000000,364,서울특별시,양천구,4.0,관공서,신월7동주민센터,1147010300109620010000002,1147010300.0,1147061100,서울특별시 양천구 남부순환로70길 16-3 (신월동),166,64,,,126.83473,37.52193,185389.85431,546951.31405,안전,POINT (126.83259893618175 37.5212966869711),126.83259893618175,37.5212966869711
9904.0,1147000000,362,서울특별시,양천구,4.0,관공서,신월3동주민센터,1147010300101670005011869,1147010300.0,1147058000,서울특별시 양천구 남부순환로54길 5(신월동),115,44,,,126.82918,37.53376,184901.59258,548264.29477,안전,POINT (126.82697507394026 37.53300899369587),126.82697507394026,37.53300899369587
9910.0,1150000000,341,서울특별시,강서구,3.0,경로당,염창강변 경로당,1150010100101140002028129,1150010100.0,1150051000,서울특별시 강서구 양천로77길 58-25 (염창동),116,44,고진수,010-3088-1949,126.87586,37.55156,189030.30903,550234.2958,안전,POINT (126.87370050576547 37.550876785678135),126.87370050576547,37.550876785678135
9907.0,1147000000,337,서울특별시,양천구,14.0,"공공시설(국·공립도서관, 공립병원, 시·도민회관, 구민회관 주민체육시설, 노인병원, 어린이도서관 등)",서부여성발전센터,1147010300101390001014347,1147010300.0,1147056000,서울특별시 양천구 남부순환로 371(신월동),298,115,,02-2620-3661,126.82998,37.53424,184972.68362,548318.29599,안전,POINT (126.82785190481216 37.53360654109419),126.82785190481216,37.53360654109419
9911.0,1150000000,432,서울특별시,강서구,13.0,"연수,숙박",JK블라썸 호텔,1150010100100200085027473,1150010100.0,1150051000,서울특별시 강서구 양천로65길 41-22 (염창동),8284,672,이재관,010-7663-5582,126.86761,37.55684,188302.15662,550821.14795,안전,POINT (126.86566450597485 37.556161510851354),126.86566450597485,37.556161510851354
9912.0,1150000000,320,서울특별시,강서구,1.0,학교,등촌초등학교,1150010200105200004025793,1150010200.0,1150053000,서울특별시 강서구 등촌로39길 71(등촌동),2700,1038,김번진,010-2215-1425,126.85837,37.54764,187484.14656,549801.27409,안전,POINT (126.8557603978001 37.546979652889895),126.8557603978001,37.546979652889895
9913.0,1150000000,319,서울특별시,강서구,1.0,학교,백석초등학교,1150010200106500014026985,1150010200.0,1150052000,서울특별시 강서구 공항대로 491(등촌동),2145,825,박정혜,010-6273-6393,126.86204,37.55325,187809.06192,550423.42318,안전,POINT (126.86011471150557 37.552875987222315),126.86011471150557,37.552875987222315
9908.0,1150000000,340,서울특별시,강서구,1.0,학교,염경초등학교,1150010100100790000028128,1150010100.0,1150051000,서울특별시 강서구 양천로69길 49(염창동),10000,3846,조유나,010-8622-1171,126.87124,37.55477,188622.19182,550591.13613,안전,POINT (126.86903210777433 37.55446081742816),126.86903210777433,37.55446081742816
9917.0,1150000000,423,서울특별시,강서구,1.0,학교,등마초등학교,1150010200107180000000001,1150010200.0,1150053000,서울특별시 강서구 등촌로35길 12(등촌동),649,249,김현태,010-8377-8522,126.86162,37.54192,187770.7052,549166.16351,안전,POINT (126.85949469145038 37.54128707333145),126.85949469145038,37.54128707333145
9916.0,1150000000,414,서울특별시,강서구,1.0,학교,등촌중학교,1150010200105340009025492,1150010200.0,1150053000,서울특별시 강서구 공항대로 484-12 (등촌동),2311,888,이기태,010-3686-3786,126.8594,37.55246,187576.34349,550336.12491,안전,POINT (126.85727556699457 37.551825771797084),126.85727556699457,37.551825771797084
9915.0,1150000000,429,서울특별시,강서구,1.0,학교,백석중학교,1150010200105200005026551,1150010200.0,1150053000,서울특별시 강서구 등촌로51나길 35(등촌동),600,230,김영숙,010-8784-1353,126.8593,37.54819,187566.79739,549861.90608,안전,POINT (126.85685575484003 37.54765968800046),126.85685575484003,37.54765968800046
9914.0,1150000000,321,서울특별시,강서구,1.0,학교,등현초등학교,1150010200107020005025152,1150010200.0,1150053500,서울특별시 강서구 화곡로65길 124(등촌동),1980,761,지선영,010-4727-2577,126.84776,37.5613,186549.2973,551317.96825,안전,POINT (126.84563481635456 37.56065777318345),126.84563481635456,37.56065777318345
9918.0,1150000000,342,서울특별시,강서구,3.0,경로당,등촌경로당,1150010200106450028027186,1150010200.0,1150052000,서울특별시 강서구 화곡로66길 186-12 (등촌동),141,54,정략정,010-8967-3435,126.86242,37.55376,187842.80644,550479.91231,안전,POINT (126.86028876118418 37.55312486542289),126.86028876118418,37.55312486542289
9920.0,1150000000,344,서울특별시,강서구,3.0,경로당,능안경로당,1150010200105170001026470,1150010200.0,1150053000,서울특별시 강서구 등촌로39마길 3(등촌동),60,23,권장덕,010-3668-2909,126.86005,37.54648,187632.45855,549672.24013,긴급,POINT (126.85778383576282 37.546003766790406),126.85778383576282,37.546003766790406
9922.0,1150000000,329,서울특별시,강서구,1.0,학교,신월초등학교,1150010300110800000012736,1150010300.0,1150054000,서울특별시 강서구 강서로31길 48(화곡동),3300,1269,최진미,010-3477-6260,126.83911,37.54,185781.20711,548955.45184,안전,POINT (126.83673143559315 37.53973083151783),126.83673143559315,37.53973083151783
9921.0,1150000000,328,서울특별시,강서구,1.0,학교,등서초등학교,1150010300111300004014786,1150010300.0,1150059100,서울특별시 강서구 화곡로58길 86(화곡동),1485,571,이혜영,010-2588-9311,126.85497,37.55177,187184.59762,550259.44217,안전,POINT (126.85297926121392 37.55124312863539),126.85297926121392,37.55124312863539
4608.0,1117000000,309,서울특별시,용산구,6.0,교회,도원동교회,1117012000100040003015157,1117012000.0,1117059000,서울특별시 용산구 새창로12길 11-8 (도원동),407,120,박용경,02-712-6012,126.95785,37.53885,196274.90253,548816.39369,안전,POINT (126.95572295983422 37.53820919965415),126.95572295983422,37.53820919965415
4613.0,1117000000,445,서울특별시,용산구,1.0,학교,중경고등학교,1117012900103000302011264,1117012900.0,1117063000,서울특별시 용산구 이촌로84길 34(이촌동),755,228,학교장,070-4324-8672,126.97572,37.51811,197853.72552,546513.93908,안전,POINT (126.97359371693952 37.51746910877389),126.97359371693952,37.51746910877389
14467.0,1138000000,398,서울특별시,은평구,4.0,관공서,은평구청 은평홀,1138010200100870001043531,1138010200.0,1138051000,서울특별시 은평구 은평로 195(녹번동),370,142,임대관,02-351-6155,126.92934,37.60275,193760.06201,555910.51652,긴급,POINT (126.92720720007162 37.60211344118716),126.92720720007162,37.60211344118716
14466.0,1138000000,342,서울특별시,은평구,4.0,관공서,녹번동 주민센터 3층다목적실,1138010200100870001043539,1138010200.0,1138051000,서울특별시 은평구 은평로 195(녹번동),178,68,강승현,02-351-5012,126.92989,37.60222,193808.61329,555851.21641,긴급,POINT (126.92775908405409 37.60158173551619),126.92775908405409,37.60158173551619
9536.0,1138000000,394,서울특별시,은평구,6.0,교회,서문교회,1138010700105770057000001,1138010700.0,1138060000,서울특별시 은평구 가좌로10길 10(응암동),198,76,채수영,02-375-0025,126.91674,37.59161,192646.59327,554675.2672,긴급,POINT (126.91460910065977 37.59097573314262),126.91460910065977,37.59097573314262
4607.0,1117000000,424,서울특별시,용산구,4.0,관공서,용문동 주민센터,1117012000100040005000001,1117012000.0,1117059000,서울특별시 용산구 새창로12길 13(도원동),308,90,동장,02-2199-8540,126.95756,37.53895,196248.98401,548827.46861,안전,POINT (126.9554296255283 37.53830892541777),126.9554296255283,37.53830892541777
14464.0,1138000000,371,서울특별시,은평구,4.0,관공서,수색동 주민센터,1138010100103630012010444,1138010100.0,1138065000,서울특별시 은평구 수색로 280(수색동),115,44,전주영,02-351-5429,126.89377,37.58334,190617.02367,553758.7108,긴급,POINT (126.89164402727653 37.58269988373899),126.89164402727653,37.58269988373899
4616.0,1117000000,315,서울특별시,용산구,6.0,교회,서부성결교회,1117012900102080008010937,1117012900.0,1117064000,서울특별시 용산구 이촌로2가길 42(이촌동),160,48,이윤구,02-702-1636,126.95361,37.52838,195899.45069,547655.18621,안전,POINT (126.95148132651154 37.52774518589626),126.95148132651154,37.52774518589626
4619.0,1117000000,428,서울특별시,용산구,4.0,관공서,이태원1동 주민센터,1117013000101000003010228,1117013000.0,1117065000,서울특별시 용산구 보광로 104-6 (이태원동),167,30,조은영,02-2199-8629,126.99507,37.53245,199564.43073,548106.16457,안전,POINT (126.9929435235325 37.53181744077815),126.9929435235325,37.53181744077815
4628.0,1117000000,308,서울특별시,용산구,1.0,학교,금양초등학교,1117011900100050062016521,1117011900.0,1117058000,서울특별시 용산구 효창원로 137(효창동),2115,140,학교장,02-704-9841,126.96177,37.54079,196621.69183,549031.57959,안전,POINT (126.95964580438417 37.54014939669531),126.95964580438417,37.54014939669531
4629.0,1117000000,423,서울특별시,용산구,4.0,관공서,효창동 주민센터,1117011900102550005000001,1117011900.0,1117058000,서울특별시 용산구 효창원로 161(효창동),345,104,동장,02-2199-8520,126.96162,37.54256,196608.52779,549228.06563,안전,POINT (126.95949599135244 37.54191972260786),126.95949599135244,37.54191972260786
4627.0,1117000000,437,서울특별시,용산구,1.0,학교,성심여자고등학교,1117011700102080000017634,1117011800.0,1117057000,서울특별시 용산구 원효로19길 49(원효로4가),542,150,학교장,02-702-5501,126.95459,37.53417,195986.15357,548297.84903,안전,POINT (126.95245866574227 37.533535941127155),126.95245866574227,37.533535941127155
4618.0,1117000000,416,서울특별시,용산구,4.0,관공서,용산구청,1117013000100340087000001,1117013000.0,1117065000,서울특별시 용산구 녹사평대로 150(이태원동),8519,2582,총무과,02-2199-6316,126.99012,37.53251,199126.63831,548112.58305,안전,POINT (126.98799046301546 37.53187497451372),126.98799046301546,37.53187497451372
